Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToMergeOrClose
2494,Add privacy.com API,514,True,True,2021-10-24T21:38:08Z,2021-10-24T21:38:08Z,1,2,0,1,1,0,1,1127912.0
2492,Add Rappi API,514,True,True,2021-10-24T21:33:38Z,2021-10-24T21:33:38Z,1,2,0,1,1,0,1,1138104.0
2191,Add Azure DevOps Health API,458,True,True,2021-10-24T21:21:44Z,2021-10-24T21:21:44Z,1,3,2,1,1,0,1,1838812.0
2490,Add Azure DevOps,514,True,True,2021-10-24T21:19:31Z,2021-10-24T21:19:31Z,1,2,2,1,1,0,1,1141181.0
2488,Add SoundCloud API,542,True,True,2021-10-24T21:04:34Z,2021-10-24T21:04:34Z,1,2,3,1,1,0,1,1152764.0
2486,Add WooCommerce,548,True,True,2021-10-24T20:51:34Z,2021-10-24T20:51:34Z,1,2,0,1,1,0,1,1155070.0
2484,Add Euskalmet API to Weather,519,True,True,2021-10-24T20:36:52Z,2021-10-24T20:36:53Z,1,2,0,1,1,0,1,1159340.0
2483,Add Evernote API to Documents & Productivity,514,True,False,,2021-10-24T20:31:27Z,1,2,0,1,1,0,1,0
2482,Add Spyse API,514,True,True,2021-10-24T20:20:54Z,2021-10-24T20:20:54Z,1,2,0,1,1,0,1,1160127.0
2695,Add statement to CONTRIBUTING.md about update of APIs,692,True,True,2021-10-24T20:16:51Z,2021-10-24T20:16:51Z,3,2,4,1,1,0,1,2355.0
2481,Add Podio API to Documents & Productivity,514,True,True,2021-10-24T20:06:10Z,2021-10-24T20:06:11Z,1,2,0,1,1,0,1,1160232.0
2480,Add Klarna to Finance,555,True,True,2021-10-24T19:56:11Z,2021-10-24T19:56:11Z,1,2,0,1,1,0,1,1161993.0
2458,Add RATPv2 API to Transportation,514,True,False,,2021-10-24T04:18:36Z,1,2,6,1,1,0,1,0
2479,Add Fruityvice to Food & Drink,514,True,True,2021-10-24T19:38:41Z,2021-10-24T19:38:41Z,1,2,0,1,1,0,1,1162031.0
2454,Add Covid-19 Datenhub,594,True,True,2021-10-24T19:16:08Z,2021-10-24T19:16:08Z,2,2,0,1,1,0,1,1226648.0
2470,Add Sportmonks Football,562,True,True,2021-10-24T05:36:04Z,2021-10-24T05:36:04Z,1,2,1,1,1,0,1,1117990.0
2477,Add SonarQube,547,True,True,2021-10-24T05:57:15Z,2021-10-24T05:57:15Z,1,2,1,1,1,0,1,1114230.0
2469,Add Sportmonks Cricket,561,True,True,2021-10-24T05:32:15Z,2021-10-24T05:32:15Z,1,2,1,1,1,0,1,1118541.0
2674,Update Daum Maps to Kakao Maps and update URL,635,True,True,2021-10-24T01:11:15Z,2021-10-24T01:11:15Z,1,2,1,1,1,1,2,48930.0
2472,Add Velib metropolis,514,True,True,2021-10-24T05:45:28Z,2021-10-24T05:45:28Z,1,2,1,1,1,0,1,1116264.0
2684,Add mockaroo,516,True,False,,2021-10-24T11:18:26Z,0,1,0,1,1,0,1,0
2681,Adding Tennis-data Api to Sports and Fitness,514,True,False,,2021-10-24T10:18:39Z,0,1,0,1,1,0,1,0
2478,Add systembolaget to Food & Drink,567,True,True,2021-10-24T06:02:13Z,2021-10-24T06:02:13Z,1,2,0,1,1,0,1,1113784.0
2471,Cambodia geolocation api,598,True,False,,2021-10-24T05:40:46Z,1,2,0,1,3,0,3,0
2466,"Add Google Keep, Google Slides API",514,True,True,2021-10-24T05:26:18Z,2021-10-24T05:26:18Z,1,2,1,1,2,0,2,1121582.0
2464,Add npm registry to Development,514,True,True,2021-10-24T05:16:20Z,2021-10-24T05:16:20Z,1,1,0,1,1,0,1,1123082.0
2463,Add Instatus API to Business,693,True,True,2021-10-24T05:08:28Z,2021-10-24T05:08:28Z,1,1,0,1,1,0,1,1123101.0
2462,Add Lanyard to Social,514,True,True,2021-10-24T05:02:32Z,2021-10-24T05:02:32Z,1,1,0,1,1,0,1,1123786.0
2461,Add 1inch,547,True,True,2021-10-24T04:53:29Z,2021-10-24T04:53:29Z,1,2,0,1,1,0,1,1129867.0
2460,Add Sith Translator in video,514,True,False,,2021-10-24T04:44:16Z,1,2,1,1,3,2,5,0
2457,Add Covid-19 Live data API to Health,514,True,True,2021-10-24T04:09:54Z,2021-10-24T04:09:54Z,1,2,0,1,1,0,1,1159436.0
2456,Add What3Words,529,True,True,2021-10-24T03:36:09Z,2021-10-24T03:36:09Z,1,2,0,1,1,0,1,1159295.0
2670,fix: wrong category on Rwanda Locations,514,True,True,2021-10-24T01:08:59Z,2021-10-24T01:08:59Z,1,2,0,1,1,1,2,57994.0
2671,Add Monday API,576,True,False,,2021-10-23T11:29:10Z,0,1,1,1,2,1,3,0
2407,Count as error only for 4xx and 5xx http status codes,742,True,True,2021-10-23T02:43:11Z,2021-10-23T02:43:11Z,1,2,1,1,1,1,2,1254067.0
2409,Set host header for link validator,231,True,True,2021-10-22T00:48:05Z,2021-10-22T00:48:05Z,2,2,4,1,8,1,9,1157946.0
2453,add SNCF open data,514,True,False,,2021-10-23T02:14:59Z,1,3,2,1,2,1,3,0
2452,Add data.europa.eu,514,True,False,,2021-10-23T02:10:08Z,1,2,0,1,1,0,1,0
2451,add api.gouv.fr,514,True,False,,2021-10-23T01:59:05Z,1,2,0,1,2,1,3,0
2449,Add ClickUp API,514,True,True,2021-10-23T01:55:01Z,2021-10-23T01:55:01Z,1,2,1,1,1,0,1,1087553.0
2447,Add Odds API,514,True,False,,2021-10-23T01:51:15Z,1,3,1,1,1,0,1,0
2445,Add JIRA API,514,True,True,2021-10-23T01:48:34Z,2021-10-23T01:48:35Z,1,3,2,1,1,0,1,1088761.0
2444,Add Google Translate API,514,True,False,,2021-10-23T01:42:05Z,1,3,1,1,1,0,1,0
2443,Added Factom_api,514,True,False,,2021-10-23T01:38:58Z,1,3,1,1,1,0,1,0
2442,Add Clockify API,514,True,True,2021-10-23T01:35:54Z,2021-10-23T01:35:54Z,1,3,2,1,1,0,1,1088983.0
2400,Add keycdn API to Geocoding,519,True,True,2021-10-23T01:30:01Z,2021-10-23T01:30:01Z,4,2,0,1,1,0,1,1282675.0
2441,Adding MalwareBazaar,514,True,True,2021-10-23T01:26:53Z,2021-10-23T01:26:53Z,1,3,2,1,1,0,1,1091266.0
2440,Add Programming Quotes,514,True,False,,2021-10-23T01:21:29Z,1,2,0,1,1,0,1,0
2439,Add Indonesia Dictionary,514,True,True,2021-10-23T01:17:03Z,2021-10-23T01:17:03Z,1,3,1,1,1,0,1,1094761.0
2438,Add Quran,514,True,False,,2021-10-23T01:13:06Z,1,2,0,1,7,0,7,0
2436,Add Wazirx API,551,True,True,2021-10-23T01:06:16Z,2021-10-23T01:06:16Z,1,2,0,1,2,0,2,1138153.0
2431,Adding Calendarific,529,True,True,2021-10-23T00:57:18Z,2021-10-23T00:57:18Z,1,3,1,1,1,0,1,1149147.0
2430,Add StockData API to Finance,514,True,True,2021-10-23T00:52:49Z,2021-10-23T00:52:50Z,1,2,0,1,1,0,1,1153145.0
2429,Add Random Data,518,True,True,2021-10-23T00:49:44Z,2021-10-23T00:49:44Z,1,2,0,1,1,0,1,1155259.0
2428,Add Plino API,682,True,True,2021-10-23T00:44:31Z,2021-10-23T00:44:31Z,1,2,1,1,1,0,1,1155713.0
2497,Update README.md,514,True,False,,2021-10-23T00:31:15Z,1,2,0,1,1,0,1,0
2623,Update README.md,514,True,False,,2021-10-23T00:25:37Z,1,2,1,1,3,0,3,0
2647,Update Destiny The Game API link to documentation,514,True,True,2021-10-23T00:22:25Z,2021-10-23T00:22:25Z,1,2,0,1,1,1,2,98951.0
2660,Updated Navitia.io documentation URL,514,True,True,2021-10-23T00:04:47Z,2021-10-23T00:04:47Z,1,2,0,1,1,1,2,42704.0
2661,Removed TinyUID (This site is unsafe),567,True,True,2021-10-23T00:02:23Z,2021-10-23T00:02:23Z,1,2,0,1,0,1,1,39700.0
2659,Removed Is.gd since it's inaccessible,514,True,True,2021-10-22T23:50:52Z,2021-10-22T23:50:52Z,1,2,0,1,0,1,1,42171.0
2658,Removed ErosNow since it's NOT a public API,514,True,True,2021-10-22T23:49:02Z,2021-10-22T23:49:02Z,1,2,0,1,0,1,1,42934.0
2657,Set QWeather.com default language to English,514,True,True,2021-10-22T23:45:10Z,2021-10-22T23:45:10Z,1,2,0,1,1,1,2,43519.0
2419,Add Quantum Computing API,514,True,False,,2021-10-22T01:40:32Z,1,3,3,1,8,0,8,0
2645,Added a new API in books section,590,True,False,,2021-10-22T06:10:31Z,0,1,0,1,1,0,1,0
2338,Slovenia open data,514,True,False,,2021-10-15T06:08:27Z,1,3,5,1,1,0,1,0
2426,Add Open Page Rank,514,True,True,2021-10-22T02:06:01Z,2021-10-22T02:06:01Z,1,2,0,1,1,0,1,1078711.0
2425,Add Austrian Government Open Data,514,True,False,,2021-10-22T02:01:29Z,1,2,0,1,1,0,1,0
2424,Add TamTam API,514,True,True,2021-10-22T01:58:47Z,2021-10-22T01:58:47Z,1,2,0,1,1,0,1,1081243.0
2423,Add GoCD API,514,True,False,,2021-10-22T01:53:16Z,1,2,1,1,1,0,1,0
2421,Add PCloud API to Cloud Storage & File Sharing,514,True,False,,2021-10-22T01:48:45Z,1,3,1,1,2,0,2,0
2420,Add PUBG game API,514,True,True,2021-10-22T01:44:38Z,2021-10-22T01:44:38Z,1,3,1,1,1,0,1,1097565.0
2413,Add Space API to Open Data,514,True,False,,2021-10-22T01:11:53Z,1,2,0,1,1,0,1,0
2403,added a book api of harry potter,514,True,False,,2021-10-20T03:51:39Z,1,2,2,1,1,0,1,0
2397,Add Mojang,605,True,True,2021-10-21T21:52:13Z,2021-10-21T21:52:13Z,2,2,0,1,1,0,1,1192781.0
2648,Add airportsapi to transportation,514,True,False,,2021-10-21T21:44:14Z,0,1,0,1,1,0,1,0
2643,Removed Buffer,514,True,True,2021-10-21T21:40:36Z,2021-10-21T21:40:36Z,1,2,0,1,0,1,1,33716.0
2613,Add Coindesk API with documentation,514,True,False,,2021-10-21T05:52:16Z,0,1,1,3,72,0,72,0
2614,Add weather-api,514,True,False,,2021-10-21T04:31:25Z,1,2,0,1,1,1,2,0
2411,Add eBird,542,True,True,2021-10-21T04:28:40Z,2021-10-21T04:28:40Z,2,4,0,1,1,0,1,1072315.0
2410,Add Simkl API,514,True,True,2021-10-21T04:13:40Z,2021-10-21T04:13:40Z,1,2,0,1,1,0,1,1079577.0
2408,Add Mailchimp API ,529,True,True,2021-10-20T04:02:49Z,2021-10-20T04:02:49Z,1,2,2,1,1,0,1,998488.0
2402,Add ICObench  API to Blockchain,612,True,False,,2021-10-20T03:47:29Z,1,2,1,1,1,0,1,0
2401,Add new Humor category and 3 APIs,601,True,False,,2021-10-20T03:33:12Z,1,2,1,1,10,0,10,0
2399,Add Impala Hotel Bookings API,514,True,True,2021-10-20T03:09:22Z,2021-10-20T03:09:22Z,1,2,1,1,1,0,1,1029445.0
2396,Add Fed-Treasury API to Finance,514,True,True,2021-10-20T02:52:11Z,2021-10-20T02:52:11Z,1,2,0,1,2,1,3,1044918.0
2395,Add Bybit to Cryptocurrency,673,True,True,2021-10-20T02:42:15Z,2021-10-20T02:42:15Z,1,2,2,1,1,0,1,1052034.0
2394,Add Product Hunt API,514,True,True,2021-10-20T02:28:52Z,2021-10-20T02:28:52Z,1,2,0,1,1,0,1,1053905.0
2391,add Sakura CardCaptor API,514,True,True,2021-10-20T02:21:03Z,2021-10-20T02:21:03Z,1,2,0,1,1,0,1,1064179.0
2619,Remove Cricket Scores,59,True,True,2021-10-20T02:06:43Z,2021-10-20T02:06:43Z,1,2,0,1,0,1,1,30338.0
2523,Adds API-Football.com to sport & fitness section,651,True,False,,2021-10-19T20:00:15Z,0,1,0,1,1,0,1,0
2565,Add Google Play API,514,True,False,,2021-10-19T18:58:58Z,0,0,0,1,1,0,1,0
2580,Add osu! API,514,True,False,,2021-10-19T18:58:27Z,0,0,0,1,1,0,1,0
2342,Add whatthecommit API to Test Data,514,True,True,2021-10-19T14:32:10Z,2021-10-19T14:32:10Z,2,2,1,1,1,0,1,1191536.0
2590,Fix : Removing API with broken link,861,True,True,2021-10-19T15:22:50Z,2021-10-19T15:22:50Z,1,3,6,1,0,1,1,211438.0
2596,removed wttr from weather section,640,True,True,2021-10-19T16:34:35Z,2021-10-19T16:34:35Z,1,2,0,1,0,1,1,168689.0
2607,User Interface,47,True,False,,2021-10-19T16:29:18Z,1,2,0,1,2,0,2,0
2610,Correcting python code,514,True,False,,2021-10-19T16:28:11Z,1,2,0,1,5,5,10,0
2331,Add PandaDoc API,514,True,True,2021-10-19T15:26:18Z,2021-10-19T15:26:18Z,5,2,0,1,1,0,1,1208342.0
2367,Add Football,514,True,True,2021-10-19T15:14:59Z,2021-10-19T15:14:59Z,3,2,0,1,1,0,1,1108064.0
2123,Add Postman Echo,458,True,True,2021-10-19T15:08:34Z,2021-10-19T15:08:34Z,2,2,0,1,1,0,1,1459686.0
2414,Add API-FOOTBALL,524,True,True,2021-10-19T15:02:59Z,2021-10-19T15:03:00Z,1,3,4,1,1,0,1,913222.0
2415,add Nominatim to Geocoding,560,True,True,2021-10-19T14:47:24Z,2021-10-19T14:47:24Z,2,5,6,1,1,1,2,908909.0
2422,Add Hacker News Search API ,514,True,False,,2021-10-19T07:51:17Z,0,1,0,1,2,0,2,0
2605,Add Buddy CI/CD API,514,True,False,,2021-10-18T14:44:43Z,0,63,0,2,129,28,157,0
2599,Add metabask api,514,True,False,,2021-10-18T02:50:35Z,0,1,0,1,1,0,1,0
2389,Add Raider API,514,True,True,2021-10-17T13:43:59Z,2021-10-17T13:43:59Z,1,3,1,1,1,0,1,853795.0
2585,Add kanye west quote api,514,True,False,,2021-10-17T04:22:08Z,0,1,0,0,0,0,0,0
2347,Add InSight Weather API to Weather,514,True,False,,2021-10-15T18:36:44Z,1,2,0,1,1,0,1,0
2344,Add GitHub Contribution Chart Generator,514,True,True,2021-10-15T18:10:03Z,2021-10-15T18:10:04Z,1,2,0,1,1,0,1,857254.0
2345,Add GitHub ReadMe Stats,514,True,True,2021-10-15T18:17:51Z,2021-10-15T18:17:51Z,1,2,0,1,1,0,1,857276.0
2386,Add Micro Weather,542,True,True,2021-10-16T06:28:24Z,2021-10-16T06:28:24Z,1,2,1,1,1,0,1,746767.0
2388,Add Dehash.It,514,True,True,2021-10-16T06:40:15Z,2021-10-16T06:40:15Z,1,3,2,1,1,0,1,747046.0
2387,Add Economia.Awesome,514,True,True,2021-10-16T06:32:35Z,2021-10-16T06:32:35Z,1,2,0,1,1,0,1,746721.0
2385,Add Entertainment Section,527,True,True,2021-10-16T06:21:41Z,2021-10-16T06:21:41Z,1,2,0,1,10,4,14,746609.0
2384,Add Walltime,514,True,True,2021-10-16T06:08:19Z,2021-10-16T06:08:19Z,1,2,0,1,1,0,1,746190.0
2383,Add Brazil Receita WS,635,True,True,2021-10-16T06:03:12Z,2021-10-16T06:03:13Z,1,2,1,1,1,0,1,746678.0
2382,Add Crafatar,514,True,True,2021-10-16T05:55:51Z,2021-10-16T05:55:51Z,1,2,0,1,1,0,1,749899.0
2380,Add Trefle API,514,True,False,,2021-10-16T05:52:31Z,1,2,0,1,1,0,1,0
2379,Add Aemet,514,True,True,2021-10-16T05:33:45Z,2021-10-16T05:33:45Z,1,2,0,1,1,0,1,756142.0
2377,Add COVID-19 Tracker Sri Lanka,562,True,True,2021-10-16T05:29:29Z,2021-10-16T05:29:29Z,1,2,0,1,1,0,1,765337.0
2374,Add Docker Hub,514,True,True,2021-10-16T05:23:41Z,2021-10-16T05:23:41Z,1,2,0,1,1,0,1,770965.0
2373,Add FunTranslations API,708,True,True,2021-10-16T05:14:37Z,2021-10-16T05:14:37Z,1,2,0,1,1,0,1,782919.0
2372,Added Kawal Corona Api to Health index,514,True,False,,2021-10-16T04:56:44Z,1,3,3,1,1,0,1,0
2370,Add US Presidential Election Data by TogaTech,514,True,True,2021-10-16T04:53:06Z,2021-10-16T04:53:06Z,1,2,1,1,1,0,1,792807.0
2563,Remove Jokes,98,True,True,2021-10-15T20:04:54Z,2021-10-15T20:04:55Z,1,2,0,1,0,1,1,4132.0
2369,Add SkyBiometry,538,True,True,2021-10-15T19:57:39Z,2021-10-15T19:57:39Z,1,2,0,1,1,0,1,766541.0
2368,Add HTML2PDF,535,True,True,2021-10-15T19:52:37Z,2021-10-15T19:52:37Z,1,2,0,1,1,0,1,769201.0
2364,Add api2convert,550,True,True,2021-10-15T19:40:10Z,2021-10-15T19:40:10Z,1,2,0,1,1,0,1,782236.0
2360,Add Gutendex API,514,True,True,2021-10-15T19:30:28Z,2021-10-15T19:30:28Z,1,2,0,1,1,0,1,785377.0
2359,Add Mocky API,514,True,True,2021-10-15T19:25:42Z,2021-10-15T19:25:42Z,1,2,0,1,1,0,1,787630.0
2358,Add BotsArchive API,514,True,True,2021-10-15T19:18:11Z,2021-10-15T19:18:11Z,1,2,1,1,1,0,1,787348.0
2353,Add OC Transpo,514,True,True,2021-10-15T19:06:13Z,2021-10-15T19:06:13Z,1,2,0,1,1,0,1,832858.0
2351,Add UCI Machine Learning Repository API,514,True,False,,2021-10-15T18:58:21Z,1,2,0,1,1,0,1,0
2350,Add Dungeons and Dragons (Alternate),514,True,True,2021-10-15T18:51:04Z,2021-10-15T18:51:05Z,1,2,1,1,1,0,1,838624.0
2349,Add PlaceKeanu,514,True,True,2021-10-15T18:41:54Z,2021-10-15T18:41:54Z,1,2,0,1,1,0,1,838537.0
2346,Add Phishin,514,True,True,2021-10-15T18:24:11Z,2021-10-15T18:24:11Z,1,2,0,1,1,0,1,855698.0
2562,Add Http Cats API to Development,514,True,False,,2021-10-15T18:02:26Z,1,2,0,1,1,0,1,0
2343,Added Api In Science & Math,719,True,False,,2021-10-15T17:54:14Z,1,2,0,1,1,0,1,0
2560,Add HttpCats API to Development,514,True,False,,2021-10-15T17:53:45Z,0,1,0,1,1,0,1,0
2502,Added Word Cloud API,514,True,False,,2021-10-15T16:55:44Z,0,10,0,1,1,0,1,0
2555,Update validate_format.py,514,True,False,,2021-10-15T16:53:10Z,1,2,0,1,8,1,9,0
2554,Removed references to Travis CI in CONTRIBUTING.md,577,True,True,2021-10-15T16:41:53Z,2021-10-15T16:41:53Z,1,2,0,1,1,1,2,12779.0
2543,Upd link of Clarifai,111,True,True,2021-10-15T16:32:11Z,2021-10-15T16:32:11Z,1,2,0,1,1,1,2,58215.0
2537,"Fix Auth of Audiomack, Songkick, Mixcloud in Music section",637,True,False,,2021-10-15T16:04:16Z,1,2,2,1,3,3,6,0
2559,Fix Auth of Songkick,550,True,True,2021-10-15T16:27:10Z,2021-10-15T16:27:10Z,1,2,1,1,1,1,2,99.0
2542,Removing API > Open Government Croatia,85,True,False,,2021-10-15T16:25:46Z,1,3,1,1,0,1,1,0
2541,Remove Football Prediction,51,True,True,2021-10-15T16:21:30Z,2021-10-15T16:21:30Z,1,2,0,1,0,1,1,58071.0
2540,Removing API > City Bikes,48,True,False,,2021-10-15T16:15:38Z,1,2,0,1,0,1,1,0
2539,Upd Environmental Protection Agency (EPA) to new link,68,True,True,2021-10-15T16:09:16Z,2021-10-15T16:09:16Z,1,2,0,1,1,1,2,58836.0
2133, Add PhotoRoom,458,True,True,2021-10-15T15:16:31Z,2021-10-15T15:16:31Z,3,2,2,1,1,0,1,1107335.0
2549,"Add Open Government, Estonia",521,True,True,2021-10-15T15:12:25Z,2021-10-15T15:12:25Z,3,2,3,1,1,0,1,22031.0
2317,Estonia open data,514,True,False,,2021-10-14T00:34:32Z,1,2,3,1,1,0,1,0
2326,Malta open data,516,True,False,,2021-10-15T05:13:21Z,1,2,1,1,1,0,1,0
2339,"Add Open Government, Sweden",514,True,True,2021-10-15T06:16:04Z,2021-10-15T06:16:04Z,1,2,1,1,1,0,1,820936.0
2330,"Add Open Government, Slovakia",514,True,True,2021-10-15T05:36:38Z,2021-10-15T05:36:39Z,0,2,1,1,1,0,1,829479.0
2329,"Add Open Government, Portugal",514,True,True,2021-10-15T05:31:26Z,2021-10-15T05:31:26Z,1,2,1,1,1,0,1,829416.0
2327,"Add Open Government, Germany",514,True,True,2021-10-15T05:22:11Z,2021-10-15T05:22:11Z,1,2,1,1,1,0,1,829206.0
2341,Add Digimon Information,514,True,True,2021-10-15T06:31:22Z,2021-10-15T06:31:22Z,1,2,0,1,1,0,1,818573.0
2534,Add soundcloud api,514,True,False,,2021-10-15T06:26:02Z,1,2,0,1,1,0,1,0
2340,Add Digimon TCG,514,True,True,2021-10-15T06:22:43Z,2021-10-15T06:22:43Z,1,2,0,1,1,0,1,818368.0
2337,Add AZ511,621,True,True,2021-10-15T06:04:11Z,2021-10-15T06:04:11Z,1,3,1,1,1,0,1,820645.0
2336,Add Battle.net API,691,True,True,2021-10-15T05:59:32Z,2021-10-15T05:59:32Z,1,2,0,1,1,0,1,821519.0
2335,add AQICN to Weather Section,601,True,True,2021-10-15T05:53:27Z,2021-10-15T05:53:27Z,1,3,1,1,1,0,1,821727.0
2332,Add Yandex.Weather API,552,True,True,2021-10-15T05:49:21Z,2021-10-15T05:49:21Z,1,2,0,1,1,0,1,827765.0
2328,Add Luchtmeetnet API,594,True,True,2021-10-15T05:26:34Z,2021-10-15T05:26:34Z,1,2,0,1,1,0,1,829159.0
2416,Add Brazilian Government Open Data,514,True,False,,2021-10-09T03:01:49Z,0,1,0,1,2,0,2,0
2314,"Add Open Government, Croatia",514,True,True,2021-10-14T17:31:29Z,2021-10-14T17:31:29Z,1,2,4,1,1,0,1,795655.0
2325,"Add Open Government, Lithuania",514,True,True,2021-10-14T16:39:17Z,2021-10-14T16:39:17Z,3,3,1,1,1,0,1,783932.0
2324,"Add Open Government, Ireland",514,True,True,2021-10-14T16:36:56Z,2021-10-14T16:36:56Z,3,3,1,1,1,0,1,784025.0
2533,Added Front Accounting APIs (In Finance Section) Tab,514,True,False,,2021-10-14T17:38:38Z,1,2,0,1,33,10,43,0
2495,Add TinyURL,514,True,True,2021-10-14T16:57:44Z,2021-10-14T16:57:44Z,2,2,0,1,1,0,1,243582.0
2525,"Fix Auth of openFDA, Medicare, Diabetes in Health section",637,True,True,2021-10-14T16:54:23Z,2021-10-14T16:54:23Z,1,2,0,1,3,3,6,32164.0
2532,Create CMS_PYTHON,559,True,False,,2021-10-14T15:57:09Z,0,2,1,1,67,0,67,0
2390,Add INMET to Weather,529,True,False,,2021-10-14T01:41:45Z,0,111,0,4,229,60,289,0
2316,Czech Republic open data,514,True,False,,2021-10-14T00:26:07Z,1,2,1,1,1,0,1,0
2128,add TLE API,528,True,True,2021-10-05T05:26:02Z,2021-10-05T05:26:03Z,1,2,0,1,1,0,1,213619.0
2124,add Dangerous Discord API,527,True,True,2021-10-05T04:37:28Z,2021-10-05T04:37:29Z,1,2,0,1,1,0,1,212052.0
2526,Add TomTom location APIs,514,True,False,,2021-10-14T08:24:50Z,0,1,0,1,1,0,1,0
2313,Bulgaria open data,514,True,False,,2021-10-14T00:10:57Z,1,2,1,1,1,0,1,0
2311,Rejestr.io open data,542,True,False,,2021-10-14T00:00:40Z,1,2,1,1,1,0,1,0
2305,Wroclaw open data,551,True,False,,2021-10-13T23:23:30Z,1,2,1,1,1,0,1,0
2323,"Add Open Government, Netherlands",514,True,True,2021-10-14T01:05:39Z,2021-10-14T01:05:39Z,1,3,1,1,1,0,1,728412.0
2322,"Add Open Government, Spain",514,True,True,2021-10-14T00:57:06Z,2021-10-14T00:57:06Z,1,3,1,1,1,0,1,728223.0
2319,"Add Open Government, Greece",514,True,True,2021-10-14T00:42:49Z,2021-10-14T00:42:49Z,1,2,1,1,1,0,1,733744.0
2318,"Add Open Government, Finland",514,True,True,2021-10-14T00:40:18Z,2021-10-14T00:40:18Z,1,2,1,1,1,0,1,733823.0
2315,Cyprus open data,514,True,True,2021-10-14T00:23:04Z,2021-10-14T00:23:04Z,1,2,1,1,1,0,1,733706.0
2312,"Add Open Government, Austria",514,True,True,2021-10-14T00:07:07Z,2021-10-14T00:07:07Z,1,2,1,1,1,0,1,733709.0
2310,Add Tenders in Spain,514,True,True,2021-10-13T23:52:31Z,2021-10-13T23:52:31Z,1,2,1,1,1,0,1,736455.0
2309,API for Procurement in Romania,514,True,True,2021-10-13T23:50:17Z,2021-10-13T23:50:17Z,1,2,1,1,1,0,1,736493.0
2308,Add Tenders in Hungary,514,True,True,2021-10-13T23:47:47Z,2021-10-13T23:47:47Z,1,2,1,1,1,0,1,736491.0
2307,Add Tenders in Poland,514,True,True,2021-10-13T23:34:58Z,2021-10-13T23:34:58Z,1,2,1,1,1,0,1,735929.0
2306,"Add City, Warsaw Opendata",551,True,True,2021-10-13T23:30:12Z,2021-10-13T23:30:13Z,1,2,1,1,1,0,1,736168.0
2432,adds API-Football.com to sports api,650,True,False,,2021-10-14T07:14:17Z,0,1,0,1,1,0,1,0
2089,Add skyscanner api,458,True,True,2021-10-03T04:34:31Z,2021-10-03T04:34:31Z,2,2,1,1,1,0,1,62606.0
2412,Add Calendarific API,514,True,False,,2021-10-14T06:10:49Z,0,1,0,1,1,0,1,0
2512,Added Randomcat,514,True,False,,2021-10-14T05:45:54Z,0,1,0,1,51,48,99,0
2433,Add Tracker Network,514,True,False,,2021-10-14T03:42:54Z,0,1,0,1,1,0,1,0
2506,Add TinyURL,514,True,False,,2021-10-14T01:32:36Z,1,2,0,1,1,0,1,0
2417,Added disney API,514,True,False,,2021-10-14T01:27:03Z,1,2,0,1,1,0,1,0
2321,Add Disney API,514,True,True,2021-10-14T00:52:43Z,2021-10-14T00:52:43Z,1,2,0,1,1,0,1,731100.0
2514,Fix typo in CONTRIBUTING.md,527,True,True,2021-10-13T23:09:57Z,2021-10-13T23:09:57Z,1,2,0,1,1,1,2,44715.0
2225,Add Ghost API,458,True,True,2021-10-08T04:22:25Z,2021-10-08T04:22:25Z,1,2,1,1,1,0,1,338344.0
2459,Add TinyURL shortener,514,True,False,,2021-10-12T21:07:09Z,0,1,0,1,1,0,1,0
2366,Add Random Stuff API,514,True,True,2021-10-11T18:12:22Z,2021-10-11T18:12:22Z,4,1,5,1,1,0,1,429884.0
2291,"Add Open Government, New South Wales",514,True,True,2021-10-11T18:19:19Z,2021-10-11T18:19:19Z,3,2,3,1,1,0,1,554463.0
2292,Switzerland open data,514,True,True,2021-10-11T18:16:25Z,2021-10-11T18:16:26Z,3,2,2,1,1,0,1,553877.0
2465,Updated CORS for every animal,90,True,True,2021-10-11T18:41:14Z,2021-10-11T18:41:14Z,1,2,0,1,8,8,16,47712.0
2278,Add Queimadas INPE,565,True,True,2021-10-11T18:22:00Z,2021-10-11T18:22:00Z,2,2,1,1,1,0,1,570117.0
2473,Add Velib API to Sports & Fitness,514,True,False,,2021-10-11T08:21:01Z,0,1,0,1,1,0,1,0
2476,Add Sonarqube,547,True,False,,2021-10-11T08:23:35Z,0,1,0,1,1,0,1,0
2301,West Australia open data,514,True,True,2021-10-10T21:52:59Z,2021-10-10T21:52:59Z,2,2,2,1,1,0,1,476622.0
2300,Queensland government open data,514,True,True,2021-10-10T21:38:58Z,2021-10-10T21:38:58Z,2,2,2,1,1,0,1,476515.0
2298,South Australian Government open data,514,True,True,2021-10-10T21:31:49Z,2021-10-10T21:31:49Z,2,2,2,1,1,0,1,476592.0
2475,Add SonarQube,547,True,False,,2021-10-11T08:09:11Z,0,1,0,1,1,0,1,0
2289,Gdynia open data,586,True,True,2021-10-10T21:18:27Z,2021-10-10T21:18:27Z,2,2,3,1,1,0,1,480149.0
2468,Add Sportmonks Cricket,561,True,False,,2021-10-11T06:43:01Z,0,1,0,1,1,0,1,0
2467,Add Sportmonks Cricket,565,True,False,,2021-10-11T06:43:01Z,0,1,0,1,1,0,1,0
