Number,Title,Body,Closed,Merged,MergedAt,ClosedAt,ReviewComments,Participants,Comments,Files,Additions,Deletions,Modifications,TimeToMergeOrClose
44948,"Bump version to ""v13.2.1"" with changelog.",0,True,True,2022-02-02T18:42:38Z,2022-02-02T18:42:38Z,1,2,1,2,32,1,33,185.0
44938,docs: update the survey expiration date,0,True,False,,2022-02-02T01:56:44Z,1,3,2,1,1,1,2,0
44863,devtools: Fix highlighter content,1264,True,False,,2022-02-01T21:28:16Z,6,4,7,5,12,11,23,0
44606,docs: add execution policy warning message Closes #44598,894,True,False,,2022-02-02T04:53:23Z,13,9,12,194,3333,2685,6018,0
44920,refactor(compiler-cli): remove leftover `_extendedTemplateDiagnostics` flag,879,True,False,,2022-02-01T18:24:18Z,2,4,2,8,6,44,50,0
44934,docs(router): use Resolve interface for custom title resolver,876,True,False,,2022-02-02T00:03:38Z,1,3,7,1,9,3,12,0
44798,refactor(compiler-cli): use relative imports into dts files as fallback in type-check files,1092,True,False,,2022-02-02T00:04:41Z,1,3,2,6,150,12,162,0
44676,refactor(compiler): remove ViewEngine identifiers,566,True,False,,2022-02-02T00:04:17Z,1,3,2,6,51,160,211,0
44935,build: fix test for useUnknownInCatch,45,True,False,,2022-02-01T23:40:30Z,2,2,2,1,1,1,2,0
44932,docs(router): provide better typing for resolver example,966,True,False,,2022-02-01T22:06:39Z,1,3,2,1,1,1,2,0
44917,fix(common): include query parameters for open HTTP requests in `verify`,485,True,False,,2022-02-01T21:41:52Z,1,3,7,2,26,13,39,0
39910,WIP(core): reduce scope of Trusted Types policies,1591,True,False,,2022-02-01T21:36:14Z,0,3,2,7,186,257,443,0
40017,docs: Update introduction topic,936,True,False,,2022-02-01T21:33:06Z,1,5,3,2,89,6,95,0
44930,"[13.2.x] build: update all non-major dependencies, patch port",20,True,False,,2022-02-01T21:30:12Z,0,3,2,4,55,55,110,0
39391,feat(core): schematic to migrate invalid interpolation-like markup,1539,True,False,,2022-02-01T21:29:40Z,33,7,8,8,565,7,572,0
44412,experiment: code size optimizations,25,True,False,,2022-02-01T21:22:48Z,0,1,1,25,200,156,356,0
44531,docs(upgrade): typo of PR details statement in update-to-latest-version.md,909,True,False,,2022-02-01T19:16:09Z,1,5,4,1,1,1,2,0
44900,fix(docs-infra): a couple of notification fixes,117,True,False,,2022-01-31T19:44:57Z,1,4,3,1,6,7,13,0
44815,feat(common): support NgModule as an input to the NgComponentOutlet,254,True,False,,2022-02-01T20:19:49Z,4,5,3,4,123,57,180,0
44710,docs: fix incorrect title and tooltip in navigation,150,True,False,,2022-02-01T19:17:45Z,1,6,7,1,2,2,4,0
44733,docs: correct the demo code of NgZone.run,865,True,False,,2022-02-01T19:16:21Z,2,5,4,1,5,5,10,0
44929,build: Update 13.2.x for useUnknownInCatch,118,True,False,,2022-02-01T19:15:08Z,1,2,2,1,1,1,2,0
44823,docs: Explain how ngsw.json is generated.,760,True,False,,2022-02-01T18:26:48Z,2,5,12,1,8,1,9,0
44751,docs: add colon before introducing the list of items,894,True,False,,2022-02-01T18:20:51Z,2,5,3,1,1,1,2,0
44679,build: enable useUnknownInCatchVariables for packages,65,True,False,,2022-02-01T18:17:37Z,4,6,5,66,294,245,539,0
44864,fix(devtools): show date type property value in preview,1870,True,False,,2022-01-31T19:33:06Z,2,4,5,1,7,2,9,0
43307,feat(router): Add `Route.title` with a configurable `TitleStrategy`,686,True,False,,2022-01-27T22:02:42Z,17,10,17,14,461,12,473,0
44924,build: fix rules_sass error,143,True,False,,2022-02-01T14:00:16Z,0,1,1,3,5,6,11,0
44888,build(docs-infra): upgrade cli command docs sources to db5e7c82e,193,True,False,,2022-01-31T19:33:41Z,1,4,3,1,1,1,2,0
44857,refactor(migrations): remove old migrations,187,True,False,,2022-02-01T03:52:36Z,1,3,6,19,2,2441,2443,0
44833,docs(core): showcase host listener support for specific keys in events,879,True,False,,2022-01-31T20:31:03Z,1,3,5,1,13,4,17,0
44886,fix(forms): ensure OnPush ancestors are marked dirty when the promise resolves,315,True,False,,2022-01-31T21:38:42Z,5,5,4,4,76,7,83,0
44783,refactor(core): the `RuntimeError` class should support more compact syntax,599,True,False,,2022-02-01T00:16:03Z,6,4,3,5,42,27,69,0
44915,refactor(compiler): remove parsing support for quote expressions,789,True,False,,2022-01-31T23:31:20Z,1,3,3,10,5,121,126,0
44919,[13.2.x] perf(animations): remove no longer needed CssKeyframes classes,593,True,False,,2022-01-31T22:46:03Z,0,2,3,17,9,1794,1803,0
44916,build: fix `update_all_goldens.js` to use ESM.,1646,True,False,,2022-01-31T21:31:19Z,2,4,2,1,2,1,3,0
44918,refactor(compiler-cli): remove unused `canonical-path` dependency,87,True,False,,2022-01-31T21:39:58Z,2,4,4,4,0,4,4,0
44914,fix: Add back support for namespace URIs in createElement of dom rend…,573,True,False,,2022-01-31T21:39:33Z,3,3,3,1,10,1,11,0
44905,refactor(core): strict templates type-checking compatibility for perf tests,784,True,False,,2022-01-31T21:39:08Z,1,3,3,1,2,1,3,0
44814,fix(core): flush delayed scoping queue while setting up TestBed,537,True,False,,2022-01-31T21:37:57Z,3,3,3,2,52,0,52,0
44903,perf(animations): remove no longer needed CssKeyframes classes,521,True,False,,2022-01-31T21:36:38Z,1,2,4,17,9,1812,1821,0
44904,docs: Update deployment docs for Vercel,872,True,False,,2022-01-31T21:32:58Z,1,3,5,1,1,1,2,0
44855,build: update all non-major dependencies,3338,True,False,,2022-01-31T21:30:13Z,5,5,3,5,65,252,317,0
44911,"[13.2.x] update angular, patch port of #44830",0,True,False,,2022-01-31T21:28:27Z,0,3,3,10,893,1177,2070,0
44893,build: switch benchpress NPM output to APF with ESM ,22,True,False,,2022-01-31T21:27:11Z,3,3,3,2,8,6,14,0
44862,fix(compiler-cli): nullish coalescing check fixes,22,True,False,,2022-01-31T20:32:12Z,1,3,2,2,65,9,74,0
44889,build: update dependency @types/chrome to ^0.0.177,644,True,False,,2022-01-31T19:36:01Z,1,3,4,2,5,5,10,0
44910,docs: update Nx headline,0,True,False,,2022-01-31T19:46:40Z,1,4,3,1,2,2,4,0
44907,docs: add code format in content projection guide,785,True,False,,2022-01-31T19:45:50Z,1,3,2,1,4,4,8,0
44892,build: update dependency d3 to v7,5262,True,False,,2022-01-31T19:43:42Z,1,3,3,2,225,212,437,0
44890,build: update dependency @types/send to ^0.17.0,640,True,False,,2022-01-31T19:40:34Z,1,3,3,2,2,10,12,0
44884,refactor(compiler-cli): Update where and how the indexed errors are exposed,254,True,False,,2022-01-31T18:37:02Z,1,3,2,3,5,3,8,0
44899,"Revert ""fix(docs-infra): content overflow in mobile (#44851)""",132,True,False,,2022-01-31T17:11:00Z,2,5,3,1,0,2,2,0
44912,build: fix formatting in zone.js BUILD file,412,True,False,,2022-01-31T17:35:53Z,1,2,2,1,1,1,2,0
44830,build: update angular,12262,True,False,,2022-01-31T17:00:25Z,3,4,7,10,904,1187,2091,0
44735,build: lock file maintenance,683,True,False,,2022-01-27T21:51:35Z,2,6,6,9,2841,3213,6054,0
44906,build: lock file maintenance,723,True,False,,2022-01-31T14:16:41Z,0,2,2,9,2841,3213,6054,0
44896,fix(docs-infra): fix small visual issues with aio tables,876,True,False,,2022-01-30T18:12:30Z,0,3,9,1,2,1,3,0
37614,refactor(forms): remove dead code,778,True,False,,2022-01-28T16:07:19Z,3,6,13,1,1,5,6,0
44875,docs: fix GitHub broken link in update guide,785,True,False,,2022-01-28T16:08:34Z,1,4,3,1,2,0,2,0
39879,fix(forms): ensure OnPush ancestors are marked dirty when the promise resolves,873,True,False,,2022-01-29T04:49:19Z,0,4,5,4,73,8,81,0
44762,docs(core): edit and add docs for ng-container,920,True,False,,2022-01-28T15:55:41Z,27,6,7,1,86,1,87,0
43381,docs: add review tag to getting started,797,True,False,,2022-01-28T18:55:27Z,1,2,6,1,2,0,2,0
44879,build: bump version for `@angular/benchpress` to v0.2.2,229,True,False,,2022-01-28T18:02:33Z,1,3,2,1,1,1,2,0
44851,fix(docs-infra): content overflow in mobile,1056,True,False,,2022-01-28T18:01:58Z,1,4,4,1,2,0,2,0
44876,"[13.2.x]: build: lock file maintenance, port of #44735",20,True,False,,2022-01-28T17:50:18Z,1,3,3,8,3328,3194,6522,0
44853,docs: fix typo in update guide,782,True,False,,2022-01-28T17:37:28Z,2,3,2,1,1,1,2,0
44861,docs: enable the survey banner,0,True,False,,2022-01-27T19:44:06Z,3,5,4,1,3,3,6,0
44835,fix(docs-infra): fix links to CLI commands source code,228,True,False,,2022-01-28T16:07:50Z,1,4,4,1,1,1,2,0
44769,build(docs-infra): upgrade cli command docs sources to 0ee298908,108,True,False,,2022-01-20T22:02:21Z,1,4,3,1,1,1,2,0
41785,build(docs-infra): add boilerplate to support i18n runtime example,828,True,False,,2022-01-28T04:09:41Z,20,8,19,16,610,1,611,0
44595,build: update dependency jasmine to v4,879,True,False,,2022-01-27T23:32:11Z,5,2,6,4,26,8,34,0
44865,docs: update survey id,351,True,False,,2022-01-27T21:52:39Z,1,3,2,1,1,1,2,0
40870,refactor(common): add generic type to async pipe,984,True,False,,2022-01-27T21:46:45Z,1,5,6,1,9,6,15,0
39483,docs: Revamp AIO table of contents.,892,True,False,,2022-01-27T21:42:31Z,1,5,4,1,415,371,786,0
39810,feat(platform-server): added maximum render duration,1014,True,False,,2022-01-27T21:40:57Z,0,3,2,3,20,4,24,0
37992,Update closure integration tests + add closure compatible build,0,True,False,,2022-01-27T21:39:41Z,0,6,4,14,547,353,900,0
40044,feat(forms): change methods of Validators to arrow functions,1878,True,False,,2022-01-27T21:38:01Z,0,4,13,1,5,5,10,0
39523,feat(compiler): recover unterminated property and event bindings,182,True,False,,2022-01-27T21:35:57Z,3,3,2,2,278,21,299,0
42400,docs: move fine-grained strictness flags docs to guide/angular-compiler-options,270,True,False,,2022-01-27T21:33:24Z,3,4,5,2,73,69,142,0
38140,fix(forms): ValueAccessor.writeValue(...) sometimes called with null,1525,True,False,,2022-01-27T21:31:54Z,3,7,8,7,139,49,188,0
39107,feat(compiler): parse unterminated interpolations,1134,True,False,,2022-01-27T21:29:14Z,1,4,5,2,41,13,54,0
43166,fix(elements): adopt description of the `scheduleBeforeRender` method,852,True,False,,2022-01-27T21:28:52Z,1,4,3,1,2,1,3,0
43081,feat(core): Add an NgZone subclass that makes OnPush Angular apps wor…,1722,True,False,,2022-01-27T21:13:18Z,7,6,6,9,233,70,303,0
44854,docs: describe your change...,859,True,False,,2022-01-27T21:04:44Z,0,2,2,1,1,1,2,0
44801,build: update dependency globby to v13,1367,True,False,,2022-01-27T17:19:12Z,1,3,2,2,29,2,31,0
44832,ci: re-enable components repo unit tests job,194,True,False,,2022-01-27T17:22:32Z,1,3,2,3,10,7,17,0
44825,refactor(compiler-cli): Tolerate source span errors in indexer,608,True,False,,2022-01-27T17:20:13Z,1,2,5,4,72,26,98,0
44831,build: update dependency tsickle to v0.46.0,830,True,False,,2022-01-27T16:54:35Z,0,2,2,3,9,7,16,0
44856,build: drop dev dependencies in nested zone.js `package.json`,442,True,False,,2022-01-27T13:17:41Z,0,1,1,1,0,11,11,0
44818,build: update dependency rules_pkg to v0.6.0,1796,True,False,,2022-01-27T01:37:45Z,1,3,2,1,3,3,6,0
44847,"Bump version to ""v12.2.16"" with changelog.",0,True,True,2022-01-27T00:10:14Z,2022-01-27T00:10:14Z,0,1,1,2,12,1,13,31.0
44807,Revert createEmbeddedView injector,124,True,False,,2022-01-24T20:22:29Z,1,3,4,14,41,760,801,0
44845,ci: reenable CI checks for commit message validation and rebasing,189,True,False,,2022-01-26T22:33:53Z,1,2,2,1,14,20,34,0
43473,Bring Angular Devtools Into angular/angular,974,True,False,,2022-01-26T22:20:38Z,14,15,19,435,24573,56,24629,0
44843,[12.2.x] ci: bump the cache key version for components unit tests CI job,416,True,False,,2022-01-26T20:57:51Z,1,2,2,1,2,2,4,0
44842,[13.2.x] docs: cleanup CHANGELOG.md file,42,True,False,,2022-01-26T20:37:08Z,2,3,2,1,1,13,14,0
44841,docs: cleanup CHANGELOG.md file,83,True,False,,2022-01-26T20:36:29Z,7,4,2,1,1,13,14,0
44840,"Bump version to ""v14.0.0-next.0"" with changelog.",0,True,True,2022-01-26T19:58:31Z,2022-01-26T19:58:31Z,0,1,1,1,15,0,15,26.0
44839,docs: release notes for the v13.2.0 release,80,True,True,2022-01-26T19:53:13Z,2022-01-26T19:53:13Z,0,1,1,1,29,91,120,49.0
44838,"Bump version to ""v13.2.0"" with changelog.",0,True,True,2022-01-26T19:44:41Z,2022-01-26T19:44:42Z,0,1,1,2,30,92,122,51.0
44824,[LTS backport] fix(ngcc): support element accesses for export declarations,1178,True,False,,2022-01-25T22:16:44Z,0,2,4,7,237,11,248,0
44788,fix(compiler-cli): Handle ng-template with structural directive in indexer,678,True,False,,2022-01-25T22:15:54Z,1,2,4,10,55,17,72,0
44821,docs: update file naming to the current,682,True,False,,2022-01-25T18:04:56Z,1,2,2,1,4,4,8,0
44810,build(docs-infra): update `dgeni-packages` to v0.29.3,156,True,False,,2022-01-25T17:24:46Z,2,4,3,2,11,11,22,0
44817,docs: replace schematics with install command,785,True,False,,2022-01-25T18:08:28Z,1,2,1,1,1,1,2,0
44771,build: update angular,5143,True,False,,2022-01-25T17:24:10Z,7,6,2,5,677,475,1152,0
44761,feat(common): add injector input to ngTemplateOutlet,69,True,False,,2022-01-20T00:47:56Z,7,6,3,3,45,7,52,0
44316,refactor(forms): Move FormControl to an overridden constructor.,2009,True,False,,2022-01-19T04:17:01Z,14,7,27,0,0,0,0,0
44162,refactor(forms): update required validator and checkbox validator to inherit abstractValidator,959,True,False,,2022-01-24T22:51:07Z,27,6,15,6,69,48,117,0
44813,ci: update payload size limit for the Forms test app,303,True,False,,2022-01-25T01:10:36Z,2,3,2,2,2,2,4,0
44723,feat(service-worker): add `cacheOpaqueResponses` option for data-groups,272,True,False,,2022-01-24T22:52:02Z,3,5,3,11,299,16,315,0
44764,docs: add note about using NG_ASYNC_VALIDATORS,1377,True,False,,2022-01-24T22:53:27Z,8,4,14,4,50,14,64,0
44704,Extended diagnostics documentation,789,True,False,,2022-01-24T18:41:18Z,15,8,5,17,667,4,671,0
44800,fix(core): error if NgZone.isInAngularZone is called with a noop zone,207,True,False,,2022-01-24T18:44:53Z,3,3,3,1,2,1,3,0
44796,docs(router): fixing `pathMatch` doc to style code correctly,788,True,False,,2022-01-24T18:42:57Z,2,4,3,1,1,1,2,0
44785,"Fix 2 ""Illegal State"" bugs in the Angular Indexer",502,True,False,,2022-01-24T18:41:58Z,1,3,3,4,60,27,87,0
41526,fix(zone.js): update several flaky cases,131,True,False,,2022-01-24T18:40:46Z,1,4,2,2,27,21,48,0
44805,docs: release notes for the v13.2.0-rc.1 release,80,True,True,2022-01-24T17:50:03Z,2022-01-24T17:50:03Z,0,1,1,1,20,0,20,44.0
44804,"Bump version to ""v13.2.0-rc.1"" with changelog.",0,True,True,2022-01-24T17:41:52Z,2022-01-24T17:41:52Z,0,1,1,2,21,1,22,81.0
44696,feat(language-service): Provide plugin to delegate rename requests to Angular,2103,True,False,,2022-01-21T19:19:02Z,3,5,6,3,72,0,72,0
37811,fix(compiler): properly compile DI factories when coverage reporting is enabled,641,True,False,,2022-01-21T21:13:14Z,5,6,12,9,303,8,311,0
44457,refactor(common) unused return value from attemptFocus,1045,True,False,,2022-01-21T21:11:37Z,2,4,8,1,5,16,21,0
44732,fix(compiler): properly compile DI factories when coverage reporting is enabled,756,True,False,,2022-01-21T21:10:53Z,3,4,6,2,47,1,48,0
44766,fix(core): consistently use namespace short name rather than URI ,555,True,False,,2022-01-21T19:19:39Z,6,4,5,7,39,44,83,0
44776,docs(compiler-cli): clarify docs around sourceRoot code coverage,1225,True,False,,2022-01-21T19:44:48Z,1,3,3,1,6,0,6,0
44713,build: update all non-major dependencies,3128,True,False,,2022-01-21T19:21:57Z,1,3,2,4,69,69,138,0
44778,fix(compiler-cli): skip `ExtendedTemplateCheckerImpl` construction if there were configuration errors,2793,True,False,,2022-01-21T19:20:57Z,1,3,5,3,32,6,38,0
44782,fix(core): handle instrumented constructors during reflection,462,True,False,,2022-01-21T13:44:48Z,0,2,2,2,12,2,14,0
44768,refactor(compiler): pass rootDir to tsickle,438,True,False,,2022-01-20T19:16:45Z,1,3,3,1,1,1,2,0
44681,build: update dependency tsickle to v0.43.0-,807,True,False,,2022-01-13T10:55:58Z,0,3,5,3,9,7,16,0
44777,fix(compiler-cli): remove leftover `_extendedTemplateDiagnostics` requirements,1037,True,False,,2022-01-20T22:03:50Z,2,4,2,2,10,6,16,0
44596,build: update dependency jasmine-core to v4,834,True,False,,2022-01-20T22:49:41Z,0,2,2,4,13,3,16,0
44684,build: update dependency hast-util-to-string to v2,978,True,False,,2022-01-20T22:50:59Z,0,2,2,2,16,2,18,0
44501,build: update dependency firebase-tools to v10,3190,True,False,,2022-01-20T22:35:53Z,0,2,2,4,29,15,44,0
44680,build: update dependency source-map to ^0.7.0,2100,True,False,,2022-01-20T22:34:44Z,0,2,3,2,2,2,4,0
44493,docs: add link to proposal-decorators,785,True,False,,2022-01-20T20:02:03Z,0,3,2,1,5,0,5,0
44759,docs: correct (possible) typo,897,True,False,,2022-01-20T17:22:50Z,1,4,5,1,1,1,2,0
44774,docs: describe your change...,811,True,False,,2022-01-20T14:50:07Z,0,2,1,1,1,1,2,0
44682,build(docs-infra): upgrade cli command docs sources to 9ac3df5d1,108,True,False,,2022-01-11T22:04:17Z,1,4,3,1,1,1,2,0
44763,fix(docs-infra): fix date parsing in a flaky test,1225,True,False,,2022-01-20T00:47:56Z,2,4,2,1,2,1,3,0
44758,docs: release notes for the v13.1.3 release,80,True,False,,2022-01-19T17:41:03Z,0,1,2,1,20,1,21,0
44757,"Bump version to ""v13.1.3"" with changelog.",0,True,False,,2022-01-19T17:31:51Z,0,1,2,2,21,2,23,0
44760,"Bump version to ""v13.2.0-rc.0"" with changelog.",0,True,False,,2022-01-19T18:45:02Z,0,1,2,2,43,1,44,0
44712,feat(compiler-cli): enable extended diagnostics by default,3053,True,False,,2022-01-19T17:58:52Z,2,5,4,2,24,24,48,0
44749,docs: various deprecations for v13.2.0,322,True,False,,2022-01-19T17:42:52Z,4,5,4,9,38,4,42,0
44738,docs: update deprecated form of the tap operator in http example,1309,True,False,,2022-01-19T17:22:08Z,1,3,3,3,10,9,19,0
44666,feat(core): allow for injector to be specified when creating an embedded view,260,True,False,,2022-01-19T17:10:08Z,23,7,6,11,716,34,750,0
44663,refactor(common): make the error messages tree shakable,1049,True,False,,2022-01-18T18:32:00Z,9,4,4,5,17,7,24,0
44359,refactor(core): make the error messages tree shakable,1058,True,False,,2022-01-19T01:38:30Z,11,7,13,21,146,46,192,0
44750,"Revert ""refactor(forms): Move FormControl to an overridden exported c…",51,True,False,,2022-01-19T03:54:54Z,0,1,2,4,15,143,158,0
44726,refactor(animations): change errors type from any to string,1927,True,False,,2022-01-18T23:52:19Z,2,5,5,13,30,25,55,0
44731,some compiler perf improvements,23,True,False,,2022-01-18T22:51:26Z,3,4,2,13,64,90,154,0
44631,feat(forms): support negative integers as indices in `FormArray`,1325,True,False,,2022-01-18T20:12:27Z,13,8,17,22,315,128,443,0
37775,refactor(compiler): Shorten %COMP% to %C%,1086,True,False,,2022-01-18T19:26:16Z,1,6,4,4,6,6,12,0
44744,update configuration,856,True,False,,2022-01-18T17:30:36Z,3,3,2,1,1,1,2,0
44728,build: update angular,835,True,False,,2022-01-18T17:25:00Z,1,3,2,5,8,8,16,0
44659,docs: add Ankit to GDE resources,690,True,False,,2022-01-18T17:25:12Z,3,4,2,2,8,0,8,0
44634,docs: fix typos in using libraries guide,831,True,False,,2022-01-06T00:23:10Z,1,3,3,1,4,4,8,0
44612,docs: fix invalid link of library support for npm packages guide,870,True,False,,2022-01-04T20:03:29Z,2,3,2,1,1,1,2,0
44575,docs(docs-infra): fix numbering of 'running your application locally' steps,875,True,False,,2022-01-04T20:06:11Z,1,4,3,1,1,2,3,0
